imagen,caja_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,conf_deteccion,n_instancias_candidatas,instancia_correcta_revisor1,instancia_correcta_revisor2,consenso
retractors_Mandibular_anonymous_003_103_416_01_1728447642675_Mandibular_View.jpg,3,84.55451,104.24342,348.9333,383.05844,0.8931639194488525,14,7,7,7
retractors_Mandibular_anonymous_003_103_416_01_1728447642675_Mandibular_View.jpg,4,388.08948,543.6748,649.9754,793.69666,0.6306103467941284,14,1,1,1
retractors_Mandibular_anonymous_003_103_435_01_1728476277104_Mandibular_View.jpg,0,1225.3048,300.30182,1459.1897,501.10995,0.9289882779121399,20,7,7,7
retractors_Mandibular_anonymous_003_103_435_01_1728476277104_Mandibular_View.jpg,1,106.30532,371.45355,339.21902,575.3543,0.9099101424217224,20,10,10,10
retractors_Mandibular_anonymous_003_103_435_01_1728476277104_Mandibular_View.jpg,2,142.06133,522.0958,388.14746,742.67236,0.8779135346412659,20,2,2,2
retractors_Mandibular_anonymous_003_103_435_01_1728476277104_Mandibular_View.jpg,3,1149.4564,447.13824,1404.4567,671.4644,0.8414124846458435,20,0,0,0
retractors_Mandibular_anonymous_003_103_435_01_1728476277104_Mandibular_View.jpg,4,108.86265,232.85725,240.50116,400.50803,0.6357566714286804,20,6,6,6
retractors_Mandibular_anonymous_003_103_435_01_1728476277104_Mandibular_View.jpg,5,1323.5461,142.2704,1474.2227,327.03384,0.5345865488052368,20,1,1,1
retractors_Mandibular_anonymous_004-008-1463-01_1734099079076_Mandibular_View.jpg,0,1115.3556,14.664988,1320.427,202.34843,0.9267768859863281,20,4,4,4
retractors_Mandibular_anonymous_004-008-1463-01_1734099079076_Mandibular_View.jpg,1,101.45539,216.91803,310.839,407.324,0.9234597682952881,20,6,6,6
retractors_Mandibular_anonymous_004-008-1463-01_1734099079076_Mandibular_View.jpg,2,1060.3427,187.67442,1281.8385,390.60907,0.9206783771514893,20,2,2,2
retractors_Mandibular_anonymous_004-008-1463-01_1734099079076_Mandibular_View.jpg,3,59.023106,65.26857,254.66463,242.23555,0.909726619720459,20,7,7,7
retractors_Mandibular_anonymous_004-008-914-01_1730377944083_Mandibular_View.jpg,0,1211.1141,258.97958,1431.6464,462.24963,0.9308245778083801,16,0,0,0
retractors_Mandibular_anonymous_004-008-914-01_1730377944083_Mandibular_View.jpg,1,217.81845,45.03309,439.2155,227.24355,0.9198834896087646,16,4,4,4
retractors_Mandibular_anonymous_004-008-914-01_1730377944083_Mandibular_View.jpg,2,222.5352,213.68828,457.6418,413.2101,0.9177234172821045,16,3,3,3
retractors_Mandibular_anonymous_004-008-914-01_1730377944083_Mandibular_View.jpg,3,1262.5713,95.6338,1445.1803,267.99966,0.9075956344604492,16,9,9,9
retractors_Maxillary_Occlusal_anonymous_003-007-898-01_1730349798023_Maxillary_Occlusal_View.jpg,0,2490.261,1508.2247,3106.355,1983.2637,0.8900700807571411,12,11,11,11
retractors_Maxillary_Occlusal_anonymous_003-007-898-01_1730349798023_Maxillary_Occlusal_View.jpg,1,156.51494,1867.7637,820.66254,2344.7573,0.7324478626251221,12,7,7,7
retractors_Maxillary_Occlusal_anonymous_003-007-954-01_1730796195637_Maxillary_Occlusal_View.jpg,0,2248.146,1270.9442,2757.4417,1690.5687,0.9056357741355896,13,5,5,5
retractors_Maxillary_Occlusal_anonymous_003-007-954-01_1730796195637_Maxillary_Occlusal_View.jpg,1,208.41972,1159.4777,687.03516,1591.7626,0.8895032405853271,13,4,4,4
retractors_Maxillary_Occlusal_anonymous_003-007-954-01_1730796195637_Maxillary_Occlusal_View.jpg,2,136.93729,1509.2983,658.52765,1912.0049,0.5134545564651489,13,6,6,6
retractors_Maxillary_Occlusal_anonymous_003-007-954-01_1730796195637_Maxillary_Occlusal_View.jpg,3,2217.7815,1634.1781,2745.6768,2028.1974,0.4909723401069641,13,3,3,3
retractors_Maxillary_Occlusal_anonymous_003-008-1322-01_1733477951014_Maxillary_Occlusal_View.jpg,0,972.83563,569.6729,1214.4604,768.4731,0.9027706384658813,14,0,0,0
retractors_Maxillary_Occlusal_anonymous_003-008-1322-01_1733477951014_Maxillary_Occlusal_View.jpg,1,19.747156,500.8762,268.54312,721.16046,0.8600882291793823,14,1,1,1
retractors_Maxillary_Occlusal_anonymous_003-008-1322-01_1733477951014_Maxillary_Occlusal_View.jpg,2,15.556486,670.53503,241.84721,819.4426,0.8411281704902649,14,12,12,12
retractors_Maxillary_Occlusal_anonymous_003-008-1322-01_1733477951014_Maxillary_Occlusal_View.jpg,3,963.38556,467.92703,1159.6659,593.151,0.6712833046913147,14,7,7,7
retractors_Maxillary_Occlusal_anonymous_003-008-1409-01_1733910983435_Maxillary_Occlusal_View.jpg,0,1023.2626,590.24817,1264.048,796.3918,0.9132229685783386,14,1,1,1
retractors_Maxillary_Occlusal_anonymous_003-008-1409-01_1733910983435_Maxillary_Occlusal_View.jpg,1,51.049,600.4864,292.40198,814.7934,0.905498743057251,14,2,2,2
retractors_Maxillary_Occlusal_anonymous_003-008-1411-01_1733912476033_Maxillary_Occlusal_View.jpg,0,144.5158,820.2761,468.31543,1067.2933,0.8732197880744934,14,2,2,2
retractors_Maxillary_Occlusal_anonymous_003-008-1411-01_1733912476033_Maxillary_Occlusal_View.jpg,1,1343.8782,805.6295,1685.2567,1068.4518,0.863182544708252,14,3,3,3
retractors_Maxillary_Occlusal_anonymous_003-008-1411-01_1733912476033_Maxillary_Occlusal_View.jpg,2,1418.151,1000.32416,1737.7432,1216.1699,0.8620080351829529,14,11,11,11
retractors_Maxillary_Occlusal_anonymous_003-008-596-01_1729002084186_Maxillary_Occlusal_View.jpg,0,1199.6704,779.3323,1437.6035,981.6939,0.8724285364151001,20,13,13,13
retractors_Maxillary_Occlusal_anonymous_003-008-596-01_1729002084186_Maxillary_Occlusal_View.jpg,1,1131.9423,619.6074,1393.9022,858.4143,0.8723461627960205,20,2,2,2
retractors_Maxillary_Occlusal_anonymous_003-008-596-01_1729002084186_Maxillary_Occlusal_View.jpg,2,1097.2096,519.9546,1310.3818,675.8411,0.4019741117954254,20,3,3,3
retractors_Maxillary_Occlusal_anonymous_003-008-622-01_1729087609045_Maxillary_Occlusal_View.jpg,0,105.73544,797.3692,451.95932,1078.01,0.9068194031715393,14,5,5,5
retractors_Maxillary_Occlusal_anonymous_003-008-622-01_1729087609045_Maxillary_Occlusal_View.jpg,1,1358.9249,563.8001,1645.4352,783.90674,0.8850929141044617,14,0,0,0
retractors_Maxillary_Occlusal_anonymous_003-008-622-01_1729087609045_Maxillary_Occlusal_View.jpg,2,1430.2455,875.9641,1745.7594,1125.2482,0.8545772433280945,14,9,9,9
retractors_Maxillary_Occlusal_anonymous_003-008-622-01_1729087609045_Maxillary_Occlusal_View.jpg,3,1398.2885,756.2091,1675.4955,940.40656,0.3932443857192993,14,6,6,6
retractors_Maxillary_Occlusal_anonymous_003-008-624-01_1729089681358_Maxillary_Occlusal_View.jpg,0,83.78402,727.4138,349.85925,934.6172,0.8669002652168274,12,6,6,6
retractors_Maxillary_Occlusal_anonymous_003-008-624-01_1729089681358_Maxillary_Occlusal_View.jpg,1,1129.4081,595.95294,1338.1699,739.62695,0.8650137782096863,12,5,5,5
retractors_Maxillary_Occlusal_anonymous_003-008-624-01_1729089681358_Maxillary_Occlusal_View.jpg,2,1184.0731,874.72064,1409.0966,1030.7386,0.8610365390777588,12,10,10,10
retractors_Maxillary_Occlusal_anonymous_003-008-624-01_1729089681358_Maxillary_Occlusal_View.jpg,3,87.99412,890.84534,332.63998,1040.916,0.7766334414482117,12,11,11,11
retractors_Maxillary_Occlusal_anonymous_003-008-624-01_1729089681358_Maxillary_Occlusal_View.jpg,4,1157.5079,708.0891,1390.9344,923.23944,0.6384274363517761,12,0,0,0
retractors_Maxillary_Occlusal_anonymous_003-008-624-01_1729089681358_Maxillary_Occlusal_View.jpg,5,127.954605,606.8469,363.32483,760.4272,0.2931433916091919,12,8,8,8
retractors_Maxillary_Occlusal_anonymous_003-008-680-01_1729252793946_Maxillary_Occlusal_View.jpg,0,71.06958,705.6144,357.5636,960.6094,0.6730441451072693,15,4,4,4
retractors_Maxillary_Occlusal_anonymous_003-008-680-01_1729252793946_Maxillary_Occlusal_View.jpg,1,1252.9381,732.59155,1512.7009,953.20233,0.6632596850395203,15,2,2,2
retractors_Maxillary_Occlusal_anonymous_003-008-680-01_1729252793946_Maxillary_Occlusal_View.jpg,2,1224.9453,630.29816,1469.5018,787.186,0.5347796678543091,15,5,5,5
retractors_Maxillary_Occlusal_anonymous_003-008-680-01_1729252793946_Maxillary_Occlusal_View.jpg,3,1285.5894,912.47363,1497.0123,1046.8397,0.35853856801986694,15,10,10,10
retractors_Maxillary_Occlusal_anonymous_003-008-730-01_1729520092178_Maxillary_Occlusal_View.jpg,0,66.7781,859.182,403.25842,1114.435,0.8930253982543945,13,2,2,2
retractors_Maxillary_Occlusal_anonymous_003-008-730-01_1729520092178_Maxillary_Occlusal_View.jpg,1,1357.2307,699.37823,1628.6945,920.58545,0.8675186038017273,13,0,0,0
retractors_Maxillary_Occlusal_anonymous_003-008-730-01_1729520092178_Maxillary_Occlusal_View.jpg,2,115.93941,687.2227,418.06662,932.52655,0.8576048612594604,13,12,12,12
retractors_Maxillary_Occlusal_anonymous_003-008-730-01_1729520092178_Maxillary_Occlusal_View.jpg,3,1401.4814,847.4225,1700.52,1089.9828,0.8427585363388062,13,10,10,10
retractors_Maxillary_Occlusal_anonymous_003-008-740-01_1729594985183_Maxillary_Occlusal_View.jpg,0,25.260765,798.48303,281.92368,962.7738,0.9021837115287781,15,5,5,5
retractors_Maxillary_Occlusal_anonymous_003-008-740-01_1729594985183_Maxillary_Occlusal_View.jpg,1,57.66058,615.56885,319.24637,843.5551,0.897911012172699,15,2,2,2
retractors_Maxillary_Occlusal_anonymous_003-008-740-01_1729594985183_Maxillary_Occlusal_View.jpg,2,1143.999,767.4779,1358.94,922.24347,0.8920956254005432,15,9,9,9
retractors_Maxillary_Occlusal_anonymous_003-008-740-01_1729594985183_Maxillary_Occlusal_View.jpg,3,1119.4777,614.2379,1348.9612,817.9236,0.881648063659668,15,0,0,0
retractors_Maxillary_Occlusal_anonymous_003-008-740-01_1729594985183_Maxillary_Occlusal_View.jpg,4,1103.6761,508.60416,1301.7158,635.393,0.877679169178009,15,3,3,3
retractors_Maxillary_Occlusal_anonymous_003-008-740-01_1729594985183_Maxillary_Occlusal_View.jpg,5,177.60532,352.8836,422.71848,523.3641,0.8746463656425476,15,12,12,12
retractors_Maxillary_Occlusal_anonymous_003-008-740-01_1729594985183_Maxillary_Occlusal_View.jpg,6,137.71684,505.74683,355.93387,647.24133,0.7535060048103333,15,1,1,1
retractors_Maxillary_Occlusal_anonymous_003-008-740-01_1729594985183_Maxillary_Occlusal_View.jpg,7,1053.7968,374.30032,1252.5542,520.7383,0.7344036102294922,15,6,6,6
retractors_Maxillary_Occlusal_anonymous_003-008-790-01_1729849195168_Maxillary_Occlusal_View.jpg,0,130.40694,754.63165,435.00418,1026.1927,0.9090410470962524,14,4,4,4
retractors_Maxillary_Occlusal_anonymous_003-008-790-01_1729849195168_Maxillary_Occlusal_View.jpg,1,1237.6235,765.9648,1522.0903,1045.3484,0.903007984161377,14,2,2,2
retractors_Maxillary_Occlusal_anonymous_003-008-790-01_1729849195168_Maxillary_Occlusal_View.jpg,2,110.53559,968.94147,394.4136,1158.9436,0.8906991481781006,14,9,9,9
retractors_Maxillary_Occlusal_anonymous_003-008-790-01_1729849195168_Maxillary_Occlusal_View.jpg,3,209.59804,648.4416,456.28278,803.63544,0.7661400437355042,14,13,13,13
retractors_Maxillary_Occlusal_anonymous_003-008-790-01_1729849195168_Maxillary_Occlusal_View.jpg,4,1300.8915,982.82336,1544.3523,1182.7416,0.3357115685939789,14,10,10,10
retractors_Maxillary_Occlusal_anonymous_003-008-892-01_1730293561502_Maxillary_Occlusal_View.jpg,0,1325.9434,921.3164,1615.8927,1194.602,0.8620867729187012,12,10,1,10
retractors_Maxillary_Occlusal_anonymous_003-008-892-01_1730293561502_Maxillary_Occlusal_View.jpg,1,53.699795,863.7395,366.06723,1141.4899,0.839745819568634,12,11,11,11
retractors_Maxillary_Occlusal_anonymous_003-008-892-01_1730293561502_Maxillary_Occlusal_View.jpg,2,135.62408,673.1672,419.09863,926.01556,0.706895112991333,12,4,4,4
retractors_Maxillary_Occlusal_anonymous_003-008-912-01_1730374226278_Maxillary_Occlusal_View.jpg,0,1333.2963,615.69574,1580.6826,835.80524,0.9133050441741943,14,9,9,9
retractors_Maxillary_Occlusal_anonymous_003-008-912-01_1730374226278_Maxillary_Occlusal_View.jpg,1,88.1138,644.96655,347.10837,861.07556,0.8977423906326294,14,5,5,5
retractors_Maxillary_Occlusal_anonymous_003-008-912-01_1730374226278_Maxillary_Occlusal_View.jpg,2,1313.6721,509.53732,1518.4865,667.7075,0.8892827033996582,14,13,13,13
retractors_Maxillary_Occlusal_anonymous_003-008-912-01_1730374226278_Maxillary_Occlusal_View.jpg,3,1386.7501,793.88794,1581.1018,930.5501,0.7408483624458313,14,10,10,10
retractors_Maxillary_Occlusal_anonymous_003-008-936-01_1730726791401_Maxillary_Occlusal_View.jpg,0,103.68803,804.5672,427.7304,1097.2661,0.8572640419006348,14,2,2,2
retractors_Maxillary_Occlusal_anonymous_003-008-936-01_1730726791401_Maxillary_Occlusal_View.jpg,1,1447.7998,851.43,1741.302,1103.2976,0.798949658870697,14,3,3,3
retractors_Maxillary_Occlusal_anonymous_003-008-936-01_1730726791401_Maxillary_Occlusal_View.jpg,2,1447.3575,1065.542,1733.7305,1271.9148,0.4680359363555908,14,11,11,11
retractors_Maxillary_Occlusal_anonymous_003_007_335_01_1728014331472_Maxillary_Occlusal_View.jpg,0,87.40108,1418.1268,603.2752,1812.0287,0.808834433555603,12,7,7,7
retractors_Maxillary_Occlusal_anonymous_003_007_335_01_1728014331472_Maxillary_Occlusal_View.jpg,1,142.24347,1092.1888,627.6221,1493.8059,0.577871561050415,12,10,10,10
retractors_Maxillary_Occlusal_anonymous_003_007_335_01_1728014331472_Maxillary_Occlusal_View.jpg,2,2081.8218,1453.0575,2570.3357,1845.9944,0.5757196545600891,12,3,3,3
retractors_Maxillary_Occlusal_anonymous_003_007_475_01_1728635243973_Maxillary_Occlusal_View.jpg,0,114.63889,640.3382,473.29425,965.03735,0.927068293094635,16,0,0,0
retractors_Maxillary_Occlusal_anonymous_003_007_475_01_1728635243973_Maxillary_Occlusal_View.jpg,1,1537.1527,854.9809,1904.9393,1086.737,0.9189952611923218,16,8,8,8
retractors_Maxillary_Occlusal_anonymous_003_007_475_01_1728635243973_Maxillary_Occlusal_View.jpg,2,1572.9729,704.9556,1901.4183,878.6037,0.8307864665985107,16,5,5,5
retractors_Maxillary_Occlusal_anonymous_003_007_475_01_1728635243973_Maxillary_Occlusal_View.jpg,3,1548.0819,545.6575,1907.4156,745.0865,0.2878160774707794,16,4,4,4
retractors_Maxillary_Occlusal_anonymous_003_008_517_01_1728729948616_Maxillary_Occlusal_View.jpg,0,168.46036,823.96783,504.33264,1096.1886,0.9225127696990967,15,3,3,3
retractors_Maxillary_Occlusal_anonymous_003_008_517_01_1728729948616_Maxillary_Occlusal_View.jpg,1,1357.8499,855.5263,1671.45,1121.0936,0.9161837697029114,15,9,9,9
retractors_Maxillary_Occlusal_anonymous_003_008_517_01_1728729948616_Maxillary_Occlusal_View.jpg,2,200.48805,656.2903,500.2034,844.5591,0.9104979634284973,15,6,6,6
retractors_Maxillary_Occlusal_anonymous_003_008_517_01_1728729948616_Maxillary_Occlusal_View.jpg,3,1379.6975,1067.8086,1674.4174,1275.0327,0.8971142172813416,15,10,10,10
retractors_Maxillary_Occlusal_anonymous_003_008_517_01_1728729948616_Maxillary_Occlusal_View.jpg,4,170.01361,1040.0369,486.94604,1242.5437,0.8394001126289368,15,12,12,12
retractors_Maxillary_Occlusal_anonymous_003_008_517_01_1728729948616_Maxillary_Occlusal_View.jpg,5,1365.9838,694.4069,1627.6943,876.6611,0.828831136226654,15,0,0,0
retractors_Maxillary_Occlusal_anonymous_003_008_517_01_1728729948616_Maxillary_Occlusal_View.jpg,6,231.71638,473.62515,525.6362,673.69305,0.7953662872314453,15,1,1,1
retractors_Maxillary_Occlusal_anonymous_003_008_517_01_1728729948616_Maxillary_Occlusal_View.jpg,7,1327.3522,516.9635,1594.7897,707.40216,0.2936440706253052,15,5,5,5
retractors_Maxillary_Occlusal_anonymous_003_103_382_01_1728189568619_Maxillary_Occlusal_View.jpg,0,1476.2426,905.5556,1781.109,1184.319,0.6335101127624512,15,4,4,4
retractors_Maxillary_Occlusal_anonymous_003_103_382_01_1728189568619_Maxillary_Occlusal_View.jpg,1,1228.9822,219.57239,1472.4553,408.6124,0.3708334267139435,15,9,9,9
retractors_Maxillary_Occlusal_anonymous_003_103_414_01_1728387955658_Maxillary_Occlusal_View.jpg,0,1365.885,862.0758,1632.2307,1090.8201,0.9005686640739441,14,3,3,3
retractors_Maxillary_Occlusal_anonymous_003_103_414_01_1728387955658_Maxillary_Occlusal_View.jpg,1,216.95917,655.78674,458.66315,828.43567,0.8199877738952637,14,9,9,9
retractors_Maxillary_Occlusal_anonymous_003_103_414_01_1728387955658_Maxillary_Occlusal_View.jpg,2,165.33658,794.81134,454.78992,1044.3187,0.7980520129203796,14,0,0,0
retractors_Maxillary_Occlusal_anonymous_003_103_414_01_1728387955658_Maxillary_Occlusal_View.jpg,3,148.22997,983.9064,392.07953,1190.0016,0.6906557679176331,14,8,8,8
retractors_Maxillary_Occlusal_anonymous_003_103_414_01_1728387955658_Maxillary_Occlusal_View.jpg,4,1353.0988,716.63696,1581.7261,887.5788,0.6500310897827148,14,2,2,2
retractors_Maxillary_Occlusal_anonymous_003_103_435_01_1728476277104_Maxillary_Occlusal_View.jpg,0,1391.6967,867.60156,1648.8037,1100.7748,0.9019976854324341,15,6,6,6
retractors_Maxillary_Occlusal_anonymous_003_103_435_01_1728476277104_Maxillary_Occlusal_View.jpg,1,1421.331,1068.8022,1663.3624,1259.9015,0.8967005014419556,15,3,3,3
retractors_Maxillary_Occlusal_anonymous_003_103_435_01_1728476277104_Maxillary_Occlusal_View.jpg,2,138.05122,1021.82697,429.1269,1255.7279,0.894833505153656,15,11,11,11
retractors_Maxillary_Occlusal_anonymous_003_103_435_01_1728476277104_Maxillary_Occlusal_View.jpg,3,1347.1165,756.3677,1569.9707,904.6152,0.8897472023963928,15,5,5,5
retractors_Maxillary_Occlusal_anonymous_003_103_435_01_1728476277104_Maxillary_Occlusal_View.jpg,4,161.57175,791.5551,467.20377,1067.6824,0.8378480076789856,15,0,0,0
retractors_Maxillary_Occlusal_anonymous_003_103_435_01_1728476277104_Maxillary_Occlusal_View.jpg,5,289.08792,680.9387,537.53235,857.2711,0.6538428068161011,15,12,12,12
retractors_Maxillary_Occlusal_anonymous_004-008-1463-01_1734099079076_Maxillary_Occlusal_View.jpg,0,1372.8125,705.73627,1630.78,926.1113,0.8916812539100647,15,9,9,9
retractors_Maxillary_Occlusal_anonymous_004-008-1463-01_1734099079076_Maxillary_Occlusal_View.jpg,1,222.67537,834.9126,478.46906,997.72,0.8475338816642761,15,12,12,12
retractors_Maxillary_Occlusal_anonymous_004-008-1463-01_1734099079076_Maxillary_Occlusal_View.jpg,2,279.59088,544.2383,515.10956,697.3751,0.8395238518714905,15,8,8,8
retractors_Maxillary_Occlusal_anonymous_004-008-1463-01_1734099079076_Maxillary_Occlusal_View.jpg,3,1404.1736,880.5297,1660.3412,1043.1099,0.7552592754364014,15,13,13,13
retractors_Maxillary_Occlusal_anonymous_004-008-1463-01_1734099079076_Maxillary_Occlusal_View.jpg,4,231.7686,669.61523,496.1649,885.58014,0.734963059425354,15,3,3,3
retractors_Right_Lateral_anonymous_003-007-610-01_1729062730067_Right_Lateral_View.jpg,0,342.13492,681.6236,568.99255,874.2173,0.2645711302757263,17,13,13,13
