view,path,stem,width,height,blur_var,legible
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0480.jpg,LF 0480,1280,550,2.8545525232417845,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0705.jpg,LF 0705,1280,550,2.2295780825780436,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0562.jpg,LF 0562,1280,550,2.146287945504181,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0090.jpg,LF 0090,1280,550,2.45739630487918,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0898.jpg,LF 0898,1280,550,2.1631617847285,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0419.jpg,LF 0419,1280,550,2.9489332320808845,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0426.jpg,LF 0426,1280,550,2.424490005808934,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0177.jpg,LF 0177,1280,550,3.0537124885072315,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0259.jpg,LF 0259,1280,550,2.2261119701522953,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0869.jpg,LF 0869,1280,550,3.3501973741263393,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0571.jpg,LF 0571,1280,550,2.8685993748708682,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0888.jpg,LF 0888,1280,550,2.5837258478156477,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0794.jpg,LF 0794,1280,550,2.3219019885859216,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0504.jpg,LF 0504,1280,550,5.281970163430963,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0735.jpg,LF 0735,1280,550,2.2226306754907026,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0626.jpg,LF 0626,1280,550,3.0656930787625902,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0070.jpg,LF 0070,1280,550,2.0735170453819096,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0383.jpg,LF 0383,1280,550,3.151807414770709,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0234.jpg,LF 0234,1280,550,4.364149030537756,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0063.jpg,LF 0063,1280,550,3.238528408437177,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0170.jpg,LF 0170,1280,550,2.814013063533057,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0162.jpg,LF 0162,1280,550,2.774057904407848,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0206.jpg,LF 0206,1280,550,3.362401793483261,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0022.jpg,LF 0022,1280,550,2.1185453264139973,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0358.jpg,LF 0358,1280,550,3.1477186327136315,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0831.jpg,LF 0831,1280,550,2.378846214359505,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0032.jpg,LF 0032,1280,550,3.152123535945167,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0142.jpg,LF 0142,1280,550,3.0900439514139983,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0807.jpg,LF 0807,1280,550,2.3517995867587,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0555.jpg,LF 0555,1280,550,4.333242863101674,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0306.jpg,LF 0306,1280,550,2.2225544454396142,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0669.jpg,LF 0669,1280,550,3.0331399763344993,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0415.jpg,LF 0415,1280,550,2.3892711915656477,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0150.jpg,LF 0150,1280,550,2.2483249092825894,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0823.jpg,LF 0823,1280,550,3.4031796395415004,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0651.jpg,LF 0651,1280,550,12.166749905862604,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0332.jpg,LF 0332,1280,550,3.262378832561902,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0257.jpg,LF 0257,1280,550,3.7981234980287164,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0423.jpg,LF 0423,1280,550,4.082922807044162,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0547.jpg,LF 0547,1280,550,2.4844317919599037,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0668.jpg,LF 0668,1280,550,2.525144723624742,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0703.jpg,LF 0703,1280,550,3.1166393753046724,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0355.jpg,LF 0355,1280,550,2.3873677275874883,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0580.jpg,LF 0580,1280,550,2.276080739473705,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0920.jpg,LF 0920,1280,550,2.5104593800361568,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0243.jpg,LF 0243,1280,550,2.332322085564227,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0165.jpg,LF 0165,1280,550,2.253075166901391,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0880.jpg,LF 0880,1280,550,2.2838048115456338,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0553.jpg,LF 0553,1280,550,2.2200277718152766,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0809.jpg,LF 0809,1280,550,2.8078593611001263,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0117.jpg,LF 0117,1280,550,2.339473011361619,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0781.jpg,LF 0781,1280,550,2.9059150624495578,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0687.jpg,LF 0687,1280,550,2.974429494687419,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0875.jpg,LF 0875,1280,550,2.4208294726158957,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0352.jpg,LF 0352,1280,550,2.276681469008265,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0556.jpg,LF 0556,1280,550,2.089881912107356,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0151.jpg,LF 0151,1280,550,2.3944226717135852,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0917.jpg,LF 0917,1280,550,2.214806788150503,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0219.jpg,LF 0219,1280,550,2.5400391063060925,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0787.jpg,LF 0787,1280,550,2.3633775593685438,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0105.jpg,LF 0105,1280,550,2.2560302246073567,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0575.jpg,LF 0575,1280,550,2.3574429647469017,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0487.jpg,LF 0487,1280,550,2.729966136361618,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0912.jpg,LF 0912,1280,550,3.1625315959452474,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0722.jpg,LF 0722,1280,550,2.9416274502840922,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0269.jpg,LF 0269,1280,550,3.1089196435224045,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0613.jpg,LF 0613,1280,550,2.5699792453512402,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0086.jpg,LF 0086,1280,550,2.175850821747078,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0812.jpg,LF 0812,1280,550,2.5907499764656508,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0602.jpg,LF 0602,1280,550,2.1013573263090786,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0252.jpg,LF 0252,1280,550,2.8539886192858988,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0904.jpg,LF 0904,1280,550,2.2963334692967936,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0899.jpg,LF 0899,1280,550,2.370921415916758,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0693.jpg,LF 0693,1280,550,2.449913343215313,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0348.jpg,LF 0348,1280,550,2.758071335063839,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0410.jpg,LF 0410,1280,550,2.9452470614346593,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0202.jpg,LF 0202,1280,550,2.3927896076882105,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0655.jpg,LF 0655,1280,550,2.4773572865363516,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0472.jpg,LF 0472,1280,550,2.61805854222624,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0464.jpg,LF 0464,1280,550,2.938106282668437,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0582.jpg,LF 0582,1280,550,2.1269679843749993,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0157.jpg,LF 0157,1280,550,2.8073405699170326,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0338.jpg,LF 0338,1280,550,2.1895156082915,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0675.jpg,LF 0675,1280,550,2.249809658695442,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0694.jpg,LF 0694,1280,550,2.4791249444005032,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0495.jpg,LF 0495,1280,550,2.4284971564759807,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0451.jpg,LF 0451,1280,550,2.4605774532521134,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0671.jpg,LF 0671,1280,550,3.205203617954224,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0253.jpg,LF 0253,1280,550,3.8231795686963297,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0850.jpg,LF 0850,1280,550,2.3935653001497115,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0431.jpg,LF 0431,1280,550,2.382050273364863,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0473.jpg,LF 0473,1280,550,2.0788892043436857,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0843.jpg,LF 0843,1280,550,2.23565756648494,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0129.jpg,LF 0129,1280,550,2.714813920113556,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0462.jpg,LF 0462,1280,550,2.828433980339619,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0779.jpg,LF 0779,1280,550,2.243172689533833,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0792.jpg,LF 0792,1280,550,2.573204690677864,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0096.jpg,LF 0096,1280,550,2.10147726045164,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0620.jpg,LF 0620,1280,550,2.1329612226380905,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0737.jpg,LF 0737,1280,550,2.4502070236311986,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0452.jpg,LF 0452,1280,550,3.2581687740488614,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0311.jpg,LF 0311,1280,550,2.224416096411335,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0313.jpg,LF 0313,1280,550,2.1608863636040807,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0303.jpg,LF 0303,1280,550,2.084029825814743,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0529.jpg,LF 0529,1280,550,2.2810566775568177,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0923.jpg,LF 0923,1280,550,2.687995775794164,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0271.jpg,LF 0271,1280,550,2.3184588067193146,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0704.jpg,LF 0704,1280,550,2.7162477505145124,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0918.jpg,LF 0918,1280,550,2.697903067665288,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0695.jpg,LF 0695,1280,550,2.349300025495545,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0345.jpg,LF 0345,1280,550,2.5661150200457623,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0607.jpg,LF 0607,1280,550,2.499056568181818,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0167.jpg,LF 0167,1280,550,2.1739942979544646,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0841.jpg,LF 0841,1280,550,2.23643181313759,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0810.jpg,LF 0810,1280,550,3.2299938762590403,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0800.jpg,LF 0800,1280,550,2.3573025058089323,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0832.jpg,LF 0832,1280,550,3.1069190326200116,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0225.jpg,LF 0225,1280,550,2.2388820191256933,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0416.jpg,LF 0416,1280,550,3.0168883883974678,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0021.jpg,LF 0021,1280,550,2.31244245544938,True
Lower Front,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Front/LF 0510.jpg,LF 0510,1280,550,2.786208669371047,True
